ID,SID,PID,port,PORT_LON,PORT_LAT,start_date,end_date,start_recovery_date,end_recovery_date,total_impact,total_impact_value,max_impact,day_of_recover,DD,CCD,BCD,SSHS,SSHS_1,SSHS_2,SSHS_3,SSHS_4,SSHS_5,IF_LANDFALL_CLOSE2PORT,IF_LANDFALL,WIND,PRESSURE,DISTANCE,Wind_speed,Surge_height,Rainfall,Port_ranking,D_normal,D_cyclone,C_normal,C_cyclone,B_normal,B_cyclone,E_normal,E_cyclone,Seaport,Pop_C,Pop_Tract,PCT_Pov,WF,PCT_TA,PCT_ACEW,PCT_TI,PCT_SV,SL,Railway_Length,Highway_Length,Dock_Count,Coast_Gulf_of_Mexico,Coast_Atlantic,Coast_Pacific
360,2017228N14314,97,"St. Louis City Port, MO",-90.183639,38.626713,9/1/2017,9/1/2017,0,0,0,0,0,0,0,0,2.68E-05,4,0,0,0,1,0,0,1,25,1002,399.5777791,10.3,0.136,0,57,1.875,2,0.019431614,0.024582104,2.68E-05,0,7.64E-15,7.71E-29,0,1004305,5438,0.5,0,2.033930981,71.79044809,3.556969346,39.46446446,0,198.2484775,154.508805,18,0,0,0
361,2017228N14314,98,"Southwest Regional Port, IL",-90.201366,38.585555,9/1/2017,9/1/2017,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,28,1002,413.2508903,10.3,0.136,0,59,0,0,0,0,0,0,0,0,0,257412,5554,0.89,1,45.21520147,45.54291697,87.70242915,84.42370942,0,158.0326507,49.6380737,24,0,0,0
362,2017228N14314,119,"Southern Indiana District, IN",-87.121112,37.917978,9/1/2017,9/2/2017,0,0,0,0,0,0,1,0.033228086,3.22E-05,4,0,0,0,1,0,0,1,20,1006,158.9309619,10.3,0.136,12.011,22,1,0,0.033228086,0,3.22E-05,0,0.002567643,1.51E-51,0,19812,3992,0.4,0,58.30802969,96.50786474,66.66907654,30.77243911,0,0,19.24527718,6,0,0,0
363,2017228N14314,121,"Louisville-Jefferson Port, KY",-85.760993,38.26147,9/1/2017,9/2/2017,0,0,0,0,0,0,1,0.010416667,0,4,0,0,0,1,0,0,1,20,1008,88.44683289,10.3,0.136,28.1406,56,1,0,0.010416667,0,0,0,1.78E-22,0,0,782964,4844,0.94,1,2.326730287,91.87706732,20.81405437,77.21173555,0,44.98028968,142.6071917,17,0,0,0
364,2017228N14314,122,"Cincinnati, OH",-84.510365,39.09474,9/1/2017,9/2/2017,0,0,0,0,0,0,0,0.004464286,0,4,0,0,0,1,0,0,1,15,1013,100.6865046,10.8,0.344,9.6217,69,0.5,0,0.004464286,0,0,0,1.78E-22,0,0,830628,2724,0.78,0,25.54583574,41.89491469,25.44462117,57.60641594,0,69.23174284,180.6829619,37,0,0,0
365,2017228N14314,73,"Cleveland-Cuyahoga Port, OH",-81.67191,41.47852,9/2/2017,9/2/2017,0,0,0,0,0,0,0,0,0.002493865,4,0,0,0,1,0,0,0,15,1013,446.7931492,6.2,0.344,0.0414,49,9,9,0.104073336,0.110192837,0.004273523,0.001779658,1.83E-06,3.34E-05,0,1264775,1637,0,0,37.70483902,29.15189301,39.47127434,89.2034892,0,215.0761779,134.9381144,34,0,0,0
366,2017228N14314,74,"Marblehead, OH",-82.70906,41.52962,9/2/2017,9/2/2017,0,0,0,0,0,0,0,0,7.15E-04,4,0,0,0,1,0,0,0,15,1013,407.021371,8.5,0.344,0.7001,109,2.2,2,0.076994257,0.082644628,7.15E-04,0,3.71E-07,9.04E-06,0,40362,2006,0.21,0,80.47281666,31.11391381,74.5373048,36.94051194,0,0.010809938,12.00075974,5,0,0,0
367,2017228N14314,75,"Sandusky, OH",-82.71227,41.47022,9/2/2017,9/2/2017,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,15,1013,400.9544538,8.5,0.344,0.7001,129,3.75,7,0.080340348,0.103896104,1.42E-04,5.89E-04,9.75E-07,2.85E-05,0,75619,1245,0.92,0,46.1827646,35.79468386,42.99089069,85.60465227,0,9.542866476,13.97960476,7,0,0,0
368,2017228N14314,76,"Toledo-Lucas County Port, OH",-83.50751,41.66294,9/2/2017,9/2/2017,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,15,1013,397.7714123,8.5,0.344,0,44,5.5,6,0.088283587,0.098280098,0.001057712,0.001345963,1.24E-06,2.01E-05,0,431281,1435,0.82,0,16.94380181,78.09949313,14.97614228,73.12312312,0,77.09813972,64.58718908,22,0,0,0
369,2017228N14314,77,"Monroe, MI",-83.390609,41.915134,9/2/2017,9/2/2017,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,15,1013,427.3574192,8.5,0.344,0,103,2,4,0.075051539,0.093240093,1.31E-05,8.90E-05,4.76E-07,1.80E-05,0,154802,1378,0.96,0,27.70387507,60.34671489,25.90008676,70.54554555,0,72.21998528,35.90061878,4,0,0,0
370,2017228N14314,78,"Detroit-Wayne County Port, MI",-83.109586,42.269094,9/2/2017,9/2/2017,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,15,1013,471.6388409,8.5,0.344,0,51,11.875,14,0.121062316,0.134680135,0.007946723,0.009886413,2.15E-06,4.37E-05,0,1793914,1994,0,0,43.30899364,11.74118935,86.5372566,97.50226417,0,191.5771455,31.44004391,15,0,0,0
371,2017228N14314,89,"Northern Indiana District, IN",-87.202507,41.625047,9/2/2017,9/2/2017,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,15,1013,436.3041685,7,0.344,0,25,5,6,0.086942219,0.101010101,0.001410769,0.004286111,1.11E-06,1.85E-05,0,173207,3249,0.67,0,67.61736071,42.21140804,81.52111047,32.56232423,0,58.73042455,26.97645059,8,0,0,0
372,2017242N16333,144,"Virgin Islands - St. Croix, VI",-64.73242,17.75271,9/5/2017,9/7/2017,9/6/2017,9/9/2017 0:00,2,11.63018242,0.798175316,3,0,0,1.33E-04,5,0,0,0,0,1,1,1,155,915,89.88200658,16.9,0.45,9.8009,70,1.25,1,0.105342997,0.123058252,1.33E-04,0,0.005276496,0.008480356,1,82872,3021,0,1,67.72821477,78.18337577,99.16377482,41.95981696,5.253558,0,21.18037145,4,0,0,0
373,2017242N16333,140,"Guaynabo, PR",-66.111141,18.430221,9/6/2017,9/7/2017,0,0,0,0,0,0,0,0.033207734,0,5,0,0,0,0,1,1,1,150,916,85.71999763,24.9,0.387,0,134,0.285714286,0,0.033207734,0,0,0,7.88E-04,1.07E-28,1,82872,3021,0.96,1,67.72821477,78.18337577,99.16377482,41.95981696,5.253558,0,77.24948833,4,0,1,0
374,2017242N16333,141,"San Juan, PR",-66.096678,18.432783,9/6/2017,9/7/2017,9/7/2017,9/9/2017 0:00,1,7.668445432,0.654032106,2,1,0,0.00783779,5,0,0,0,0,1,1,1,150,916,85.6186513,24.9,0.387,0,42,2.75,2,0.137978879,0.14038146,0.008209159,3.71E-04,0.031771758,0.046633184,1,82872,3021,0,0,67.72821477,78.18337577,99.16377482,41.95981696,5.253558,0,102.4065089,7,0,1,0
375,2017242N16333,142,"Yabucoa, PR",-65.836226,18.051743,9/6/2017,9/7/2017,0,0,0,0,0,0,0,0.012523191,0,5,0,0,0,0,1,1,1,150,916,104.5849768,18,0.343,12.4604,148,0.142857143,0,0.012523191,0,0,0,3.23E-05,1.07E-28,1,82872,3021,0.97,1,67.72821477,78.18337577,99.16377482,41.95981696,5.253558,0,18.64235386,0,0,1,0
376,2017242N16333,143,"Guayama, PR",-66.156002,17.938939,9/6/2017,9/7/2017,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,150,916,133.0232203,24.9,0.387,0.0101,127,0,0,0,0,0,0,1.50E-31,1.07E-28,1,82872,3021,0.9,1,67.72821477,78.18337577,99.16377482,41.95981696,5.253558,0,17.07692605,0,0,1,0
377,2017242N16333,129,"Port of Palm Beach District, FL",-80.05267,26.76904,9/9/2017,9/11/2017,0,0,0,0,0,0,0,0.005815093,0,5,0,0,0,0,1,1,1,80,942,163.8508149,28.2,0.551,25.9221,116,2,2,0.12091002,0.115094927,8.01E-04,0.005303724,0.023869529,0.010281077,1,1492199,2494,0.64,0,37.44336804,50.91854461,39.7351552,89.16893084,0.047985685,50.39588208,45.45289096,13,0,1,0
378,2017242N16333,130,"Port Everglades, FL",-80.117801,26.093392,9/9/2017,9/11/2017,9/11/2017,9/12/2017 0:00,3,36.05025075,0.830650224,1,11,0.071183518,0.020779501,5,0,0,0,0,1,0,1,93,938,158.6481466,23.7,1.103,25.3707,24,12.25,1,0.209841185,0.138657668,0.020779501,0,0.208534682,0.044352619,1,1944381,1237,0.67,0,7.458550222,97.03852652,8.545401966,69.18466085,0.605691205,33.55471403,49.96251982,14,0,1,0
379,2017242N16333,131,"PortMiami, FL",-80.181642,25.782862,9/9/2017,9/11/2017,0,0,0,0,0,0,4,0.054293096,0,5,0,0,0,0,1,0,1,100,936,152.769323,23.7,1.103,31.1915,52,6.875,3,0.188716942,0.134423846,0.003594062,0.009394078,0.151920692,0.084403529,1,2701776,4910,0,0,23.67336611,41.8615996,25.7109119,68.51017684,0.086889729,20.41886182,108.2830806,27,0,1,0
380,2017242N16333,50,"Jacksonville, FL",-81.665125,30.322757,9/10/2017,9/12/2017,9/10/2017,9/14/2017 0:00,4,37.2317627,0.89775338,4,7,0.046621301,0,5,0,0,0,0,1,0,1,50,970,128.0495873,25.9,1.489,31.063,34,13.875,7,0.216187772,0.169566471,0.023940403,0.089041183,0.225860606,0.03344121,1,995566,2320,0.94,1,28.973877,35.3806249,72.24672258,87.88431288,0.225099112,75.09877095,135.9016911,20,0,1,0
381,2017242N16333,51,"Port of Brunswick, GA",-81.53666,31.132426,9/10/2017,9/12/2017,9/11/2017,9/13/2017 0:00,2,7.004764352,1,2,5,0.165734214,0.001041972,5,0,0,0,0,1,0,1,48,975,175.8962455,15,1.081,48.0101,97,5.125,0,0.165734214,0,0.001041972,0,0.097442425,1.30E-62,1,84500,5359,0.51,0,93.57528436,7.209147372,96.45748988,13.58739692,0.402141383,24.94975637,10.89814897,14,0,1,0
382,2017242N16333,126,"Tampa Port Authority, FL",-82.52235,27.78534,9/10/2017,9/11/2017,0,0,0,0,0,0,5,0.039077095,0.003901695,5,0,0,0,0,1,0,1,65,961,55.83077984,25.4,0.354,3.8904,21,10,5,0.196304986,0.157227891,0.01163979,0.007738095,0.186818576,0.152939606,1,1459779,2655,0.05,0,55.20773087,23.75960783,51.37242144,65.91710758,1.920762842,0,0,75,1,0,0
383,2017242N16333,127,"Manatee County Port, FL",-82.564143,27.633681,9/10/2017,9/11/2017,0,0,0,0,0,0,1,0.028171044,2.76E-05,5,0,0,0,0,1,0,1,65,961,72.27363799,17,0.365,28.8923,67,2.375,1,0.142518601,0.114347557,2.76E-05,0,0.04733187,0.01825802,1,399714,4204,0.27,1,61.55894544,99.87387859,75.53499132,67.56041756,8.638611,28.12006348,12.09063735,9,1,0,0
384,2017242N16333,128,"Canaveral Port District, FL",-80.60815,28.41409,9/10/2017,9/11/2017,9/8/2017,9/12/2017 0:00,4,10.93070326,1,4,4,0.172238641,0.003472113,5,0,0,0,0,1,0,1,73,952,162.541819,22.9,1.066,9.9009,66,4.125,0,0.172238641,0,0.003472113,0,0.077109125,8.76E-33,1,606621,2131,0,0,28.35333526,79.73966637,28.38948332,36.98579532,0.460419931,0,35.98131128,22,0,1,0
385,2017242N16333,47,"Port of Pascagoula, MS",-88.55879,30.34802,9/11/2017,9/12/2017,0,0,0,0,0,0,1,0.035347058,0.001488312,5,0,0,0,0,1,0,1,23,999,390.9602373,16.4,0.1,3.00E-04,27,4.125,3,0.16586591,0.130518853,0.001488312,0,0.085242026,0.093828747,1,143245,2080,0.82,1,37.15900328,83.52092902,34.65876229,48.63792364,2.482743,24.23887335,24.62524043,2,1,0,0
386,2017242N16333,48,"Mobile, AL",-88.035834,30.69123,9/11/2017,9/12/2017,0,0,0,0,0,0,1,0.043847204,0.002824615,5,0,0,0,0,1,0,1,23,999,332.5323641,10.3,-0.14,5.00E-04,14,7.125,6,0.179027444,0.13518024,0.003094996,2.70E-04,0.135642626,0.197571643,1,414809,3354,0.88,1,73.30104106,14.58487019,93.4608155,79.18990419,0.869723684,190.7470371,69.65676454,50,1,0,0
387,2017242N16333,49,"Panama City Port Authority, FL",-85.633762,30.133998,9/11/2017,9/12/2017,9/9/2017,9/12/2017 0:00,3,4.693378762,1,3,0,0,2.70E-05,5,0,0,0,0,1,0,1,40,983,217.3643141,13,0.082,0.71,107,1.875,3,0.125515304,0.144341707,2.70E-05,0,0.046146871,0.094419303,1,175208,2261,0.88,0,52.32191055,20.57206768,48.73120301,84.67634301,0.179502326,20.95162898,10.08867326,10,1,0,0
388,2017242N16333,52,"Port of Savannah, GA",-81.095382,32.084711,9/11/2017,9/12/2017,9/10/2017,9/14/2017 0:00,4,63.59202605,0.9308065,4,6,0.079149032,0.010767891,5,0,0,0,0,1,0,1,45,980,263.5227908,21.4,1.349,7.1203,13,12.5,6,0.215071362,0.13592233,0.016602652,0.005834761,0.232184793,0.007429025,1,295291,2929,0.61,0,4.542606516,90.60633463,8.220069404,72.05538872,2.542949951,86.51748892,96.48221647,26,0,1,0
389,2017242N16333,53,"Port of Charleston, SC",-79.921595,32.788781,9/11/2017,9/11/2017,9/11/2017,9/13/2017 0:00,3,29.31701539,1,2,3,0.012694796,0,5,0,0,0,0,1,0,1,48,975,408.906489,21.5,1.213,1.93,23,10.75,8,0.202044515,0.189349718,0.009263553,0.072565629,0.188629906,0.071772237,1,408481,1191,0.72,0,4.482359746,81.49584751,4.012434933,50.38610039,1.713303,19.19921243,50.19533816,6,0,1,0
390,2017242N16333,124,"Chattanooga, TN",-85.32682,35.02448,9/11/2017,9/13/2017,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,23,999,211.2872508,15.1,0.053,14.7532,113,0,0,0,0,0,0,2.21E-32,0,0,366209,2491,0.5,0,20.8899653,90.81455393,22.56362059,96.98865532,0,85.64022034,81.44540322,6,0,0,0
391,2017242N16333,125,"Guntersville, AL",-86.287506,34.373904,9/11/2017,9/13/2017,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,20,1000,85.13420409,10.3,0.06,5.21,133,0,0,0,0,0,0,0,0,0,97611,3898,0.7,0,49.34090033,78.72831545,54.29077501,59.95995996,0,6.764458144,17.14314791,19,0,0,0
392,2017242N16333,46,"Port of Gulfport, MS",-89.092568,30.359621,9/12/2017,9/12/2017,0,0,0,0,0,0,0,0.018466783,0,5,0,0,0,0,1,0,1,23,999,419.7075421,7.6,-0.268,0,118,2.375,3,0.148985636,0.130518853,0,1.76E-04,0.055346785,0.08647451,1,208620,848,0.71,0,53.73529979,23.67275064,54.80648737,68.58406025,0.151334545,30.51200325,40.90197572,19,1,0,0
393,2017242N16333,96,"America's Central Port, IL",-90.10405,38.841903,9/12/2017,9/13/2017,0,0,0,0,0,0,2,0.019833033,4.15E-05,5,0,0,0,0,1,0,1,15,1005,226.6374681,5.8,0.06,0.09,72,1.666666667,0,0.019833033,0,4.15E-05,0,1.03E-14,0,0,265868,2450,0.79,0,35.04916136,81.03181591,38.48443223,56.002431,0,88.9904531,32.56900146,12,0,0,0
394,2017242N16333,97,"St. Louis City Port, MO",-90.183639,38.626713,9/12/2017,9/13/2017,0,0,0,0,0,0,1,0.013041761,4.25E-04,5,0,0,0,0,1,0,1,15,1005,202.8829029,5.8,0.06,0.09,57,2.375,1,0.025862274,0.012820513,4.25E-04,0,8.14E-10,5.92E-30,0,1004305,5438,0.5,0,2.033930981,71.79044809,3.556969346,39.46446446,0,198.2484775,154.508805,18,0,0,0
395,2017242N16333,98,"Southwest Regional Port, IL",-90.201366,38.585555,9/12/2017,9/13/2017,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,15,1005,198.3814965,5.8,0.06,0.09,59,0,0,0,0,0,0,0,0,0,257412,5554,0.89,1,45.21520147,45.54291697,87.70242915,84.42370942,0,158.0326507,49.6380737,24,0,0,0
396,2017242N16333,99,"St. Louis County, MO",-90.281577,38.48219,9/12/2017,9/13/2017,0,0,0,0,0,0,1,0.00826448,9.88E-06,5,0,0,0,0,1,0,1,15,1005,187.3921731,5.8,0.06,0.09,136,1.75,1,0.021084992,0.012820513,9.88E-06,0,8.14E-10,5.92E-30,0,1004305,4818,0.05,0,25.01204935,91.20005711,23.17331791,7.15000715,0,16.49888577,31.17897672,13,0,0,0
397,2017242N16333,100,"Jefferson County Port, MO",-90.374604,38.26396,9/12/2017,9/13/2017,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,15,1005,164.2840716,5.8,0.06,0.09,92,0.625,3,0.033714941,0.072716346,0.001050224,0.003920836,6.80E-09,6.86E-14,0,226569,2684,0.4,0,46.80933102,68.02108369,54.64984577,35.65946899,0,26.1202613,25.01307075,1,0,0,0
398,2017242N16333,101,"Kaskaskia Regional Port, IL",-90.046146,38.143332,9/12/2017,9/13/2017,0,0,0,0,0,0,0,0.004436989,5.07E-05,5,0,0,0,0,1,0,1,15,1005,149.1678194,5.8,0.06,0.06,68,2.25,2,0.023667758,0.019230769,2.37E-04,1.87E-04,8.14E-10,8.37E-30,0,34953,3214,0.06,0,96.71775593,11.42588582,93.65842491,13.55164688,0,0,0,5,0,0,0
399,2017242N16333,102,"New Bourbon Port Authority, MO",-90.090119,38.014533,9/12/2017,9/13/2017,0,0,0,0,0,0,2,0.02399957,5.00E-04,5,0,0,0,0,1,0,1,15,1005,134.7981504,5.8,0.06,0,43,2.166666667,0,0.02399957,0,5.00E-04,0,1.09E-09,0,0,18478,4689,0.65,0,53.64010989,89.80677248,49.9590322,39.36198103,0,15.03800087,0,6,0,0,0
400,2017242N16333,103,"Jackson-Union Port District, IL",-89.512469,37.661656,9/12/2017,9/13/2017,0,0,0,0,0,0,3,0.031683502,7.78E-04,5,0,0,0,0,1,0,1,15,1005,108.9176512,5.8,0.06,1.2318,90,3.333333333,0,0.031683502,0,7.78E-04,0,9.04E-15,0,0,52966,2526,0.64,0,99.29752265,43.48095091,98.43599383,54.41512942,0,33.20763287,3.743709697,1,0,0,0
401,2017242N16333,104,"Southeast Missouri Port, MO",-89.499988,37.246444,9/12/2017,9/13/2017,0,0,0,0,0,0,2,0.024571028,0,5,0,0,0,0,1,0,1,15,1005,72.83814092,5.8,0.06,2.4211,81,2.25,0,0.024571028,0,0,0,5.54E-15,0,0,81710,2312,0.97,1,56.01624253,44.6017657,63.23983035,92.56041756,0,24.60529549,10.25182047,3,0,0,0
402,2017242N16333,105,"Massac-Metropolis Port, IL",-88.727405,37.144372,9/12/2017,9/13/2017,0,0,0,0,0,0,1,0.008749836,0,5,0,0,0,0,1,0,1,15,1004,125.5079081,5.8,0.06,0.06,96,0.714285714,0,0.008749836,0,0,0,1.70E-15,7.08E-48,0,14170,2142,0.84,1,67.58000771,24.84472789,76.33988818,85.30196864,0,25.12751152,18.41615387,4,0,0,0
403,2017242N16333,106,"Paducah-McCracken Riverport, KY",-88.693177,37.129276,9/12/2017,9/13/2017,0,0,0,0,0,0,1,0.010208142,0,5,0,0,0,0,1,0,1,15,1004,125.8446777,5.8,0.06,0.06,60,0.833333333,0,0.010208142,0,0,0,1.99E-15,7.08E-48,0,67872,1754,0.62,0,50.39762869,62.6038122,60.11784268,71.46074646,0,0,30.82729313,0,0,0,0
404,2017242N16333,107,"Hickman-Fulton County Port, KY",-89.205352,36.581544,9/12/2017,9/13/2017,0,0,0,0,0,0,1,0.007516088,1.61E-04,5,0,0,0,0,1,0,1,15,1004,49.91336916,5.8,0.06,0.63,145,0.8,0,0.007516088,0,1.61E-04,0,4.27E-22,7.08E-48,0,6513,2654,0.86,1,54.77515905,91.06679675,60.79863119,64.94232328,0,14.20710153,28.47261062,8,0,0,0
405,2017242N16333,108,"New Madrid County Port, MO",-89.56866,36.526837,9/12/2017,9/13/2017,0,0,0,0,0,0,1,0.017857143,0,5,0,0,0,0,1,0,1,15,1005,20.93532116,5.8,0.06,0,101,1,0,0.017857143,0,0,0,9.82E-22,0,0,16428,2262,0.81,1,70.52848467,90.25890584,87.21925005,79.56885457,0,29.4013591,49.60040441,7,0,0,0
406,2017242N16333,109,"Pemiscot County Port, MO",-89.680077,36.211694,9/12/2017,9/13/2017,0,0,0,0,0,0,0,0.004504505,0,5,0,0,0,0,1,0,1,15,1004,16.24600777,9,0.06,0.24,141,0.5,0,0.004504505,0,0,0,1.55E-22,7.08E-48,0,15662,3035,0.56,0,90.77621939,17.20843348,95.81043956,70.34415368,0,5.623304563,8.415445048,4,0,0,0
407,2017242N16333,110,"Memphis-Shelby County Port, TN",-90.06198,35.18177,9/12/2017,9/13/2017,0,0,0,0,0,0,3,0.071611116,9.65E-05,5,0,0,0,0,1,0,1,15,1004,111.6246231,7.6,0.06,9.5209,58,2.6,0,0.071611116,0,9.65E-05,0,0.030950918,0,0,930020,3426,0.96,1,39.96409292,93.17516598,46.2574706,93.68296868,0,19.24214898,13.05785008,4,0,0,0
408,2017242N16333,111,"Helena-West Helena Port, AR",-90.58323,34.52186,9/12/2017,9/13/2017,0,0,0,0,0,0,2,0.068801353,3.16E-05,5,0,0,0,0,1,0,1,15,1004,198.0861827,7.6,0.12,0.09,142,2.4,0,0.068801353,0,3.16E-05,0,0.030950918,0,0,16571,1542,0.97,1,33.69722383,58.90583728,42.56193368,97.29491396,0,9.065246454,15.71857058,6,0,0,0
409,2017242N16333,112,"Port of Rosedale, MS",-91.02206,33.813551,9/12/2017,9/13/2017,0,0,0,0,0,0,0,0,2.73E-05,5,0,0,0,0,1,0,1,15,1004,285.1863583,7.6,0.12,0,135,0.666666667,1,0.00745412,0.009615385,2.73E-05,0,7.38E-22,9.97E-34,0,30980,2708,0.97,1,88.18078851,44.7707208,96.99489107,95.53124553,0,0,7.315532478,6,0,0,0
410,2017242N16333,113,"Port of Greenville, MS",-91.101605,33.36781,9/12/2017,9/13/2017,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,15,1004,319.6873341,8.4,0.294,0.3007,106,0,0,0,0,0,0,0,0,0,44922,3200,0.77,0,48.40707538,79.83009304,56.63557933,64.56933124,0,13.59008211,16.21631606,19,0,0,0
411,2017242N16333,114,"Port of Vicksburg, MS",-90.90056,32.3347,9/12/2017,9/13/2017,0,0,0,0,0,0,0,0.039218235,0,5,0,0,0,0,1,0,1,15,1003,377.302724,8.4,0.294,0,98,1,1,0.04883362,0.009615385,0,0,0.009809989,9.97E-34,0,10017,1846,0.66,0,75.74826489,27.10539466,86.2444573,71.15329615,0,50.75663992,40.90727554,5,0,0,0
412,2017242N16333,118,"Henderson County Riverport, KY",-87.593778,37.842685,9/12/2017,9/13/2017,0,0,0,0,0,0,0,0.004592161,0,5,0,0,0,0,1,0,1,15,1004,249.0011438,5.8,0.06,5.7712,112,0.5,0,0.004592161,0,0,0,3.75E-18,7.08E-48,0,44798,2082,0.91,1,51.97970889,47.54063251,48.45165799,88.30497164,0,22.6024322,43.34866958,5,0,0,0
413,2017242N16333,119,"Southern Indiana District, IN",-87.121112,37.917978,9/12/2017,9/13/2017,0,0,0,0,0,0,1,0.034910281,0,5,0,0,0,0,1,1,1,15,1004,290.6281348,5.8,0.06,7.3016,22,1,0,0.034910281,0,0,0,0.002656513,0,0,19812,3992,0.4,0,58.30802969,96.50786474,66.66907654,30.77243911,0,0,19.24527718,6,0,0,0
414,2017242N16333,120,"Owensboro Riverport, KY",-87.111688,37.776367,9/12/2017,9/13/2017,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,15,1004,279.3723362,5.8,0.06,7.3016,102,0,0,0,0,0,0,0,0,0,103324,1689,0.92,1,37.18551186,49.65495086,37.79761905,78.47371181,0,30.71927552,39.4585977,27,0,0,0
415,2017242N16333,121,"Louisville-Jefferson Port, KY",-85.760993,38.26147,9/12/2017,9/13/2017,0,0,0,0,0,0,2,0.013479187,7.90E-05,5,0,0,0,0,1,0,0,15,1004,418.6162894,5.8,0.06,4.103,56,1.5,0,0.013479187,0,7.90E-05,0,1.10E-20,0,0,782964,4844,0.94,1,2.326730287,91.87706732,20.81405437,77.21173555,0,44.98028968,142.6071917,17,0,0,0
416,2017242N16333,123,"Nashville, TN",-86.77467,36.16513,9/12/2017,9/13/2017,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,15,1003,193.4005087,5.8,0.06,6.6329,61,0,0,0,0,0,0,0,0,0,715878,3498,0.99,1,7.171775593,88.93106156,26.86162522,96.16878784,0,70.35349194,135.1273033,18,0,0,0
417,2017242N16333,93,"Heart of Illinois Port, IL",-89.604704,40.670189,9/13/2017,9/13/2017,0,0,0,0,0,0,0,0.010624406,0,5,0,0,0,0,1,0,0,15,1005,431.7823016,3.7,0.06,0.3801,82,0.5,0,0.010624406,0,0,0,2.82E-10,0,0,131341,2583,0.37,0,35.68175246,45.06460748,36.62642182,37.06087039,0,105.4892412,86.91818021,4,0,0,0
418,2017242N16333,94,"Havana Regional Port, IL",-90.069515,40.289261,9/13/2017,9/13/2017,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,15,1005,387.341112,3.7,0.06,0.3801,104,0,0,0,0,0,0,0,0,0,13091,3214,0.7,0,64.79178716,39.05004402,65.36533642,59.35697602,0,22.50725355,70.21068556,9,0,0,0
419,2017242N16333,95,"Mid-America Port, IA, IL and MO",-91.348317,39.716765,9/13/2017,9/13/2017,0,0,0,0,0,0,2,0.02304209,2.37E-04,5,0,0,0,0,1,0,0,15,1005,341.6918662,3.7,0.06,0,39,2.125,0,0.02304209,0,2.37E-04,0,8.56E-10,7.08E-48,0,14734,2757,0.55,0,97.56241565,10.70723175,95.82007904,42.86190953,0,42.43997989,37.23669135,1,0,0,0
420,2017242N17253,26,"San Diego Unified Port, CA",-117.1784,32.70821,9/2/2017,9/3/2017,9/3/2017,9/5/2017 0:00,2,6.169744364,1,2,0,0,0,0,0,0,0,0,0,0,0,30,1003,312.4852629,6.8,0.143,0.1101,123,3.625,5,0.077360358,0.085299807,0.002588276,0.009507923,3.55E-09,2.63E-14,1,3298648,4066,0,0,26.4085695,16.5861552,25.43618662,38.77687211,0.148434323,38.48090921,115.5992293,32,0,0,1
421,2017242N17253,24,"Port of Los Angeles, CA",-118.268099,33.726635,9/3/2017,9/3/2017,0,0,0,0,0,0,1,0.003540709,6.28E-04,0,0,0,0,0,0,0,0,30,1003,443.6288318,6.9,0.109,0,11,5.125,4,0.090694859,0.08715415,0.001850802,0.001223242,1.36E-08,3.89E-14,1,10013976,1237,0,0,38.51696549,5.608833258,44.72840756,65.05314839,0.040210003,106.3006601,33.91893028,71,0,0,1
422,2017242N17253,25,"Port of Long Beach, CA",-118.2095,33.73957,9/3/2017,9/3/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1003,443.4167421,6.9,0.109,2.00E-04,5,7.375,10,0.101466908,0.117914439,0.005905371,0.020284761,1.67E-08,6.75E-14,1,10013976,14,0.99,0,28.46900906,18.64693144,31.54159437,99.99880833,0.163519718,103.4808314,24.65158909,61,0,0,1
423,2017247N09327,140,"Guaynabo, PR",-66.111141,18.430221,9/9/2017,9/10/2017,0,0,0,0,0,0,0,0.035991326,0,4,0,0,0,1,0,0,0,115,947,297.1048997,7.6,0.112,0,134,0.428571429,0,0.035991326,0,0,0,9.49E-04,2.87E-34,1,82872,3021,0.96,1,67.72821477,78.18337577,99.16377482,41.95981696,5.253558,0,77.24948833,4,0,1,0
